Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2021-167927,01/21/2021,01/27/2021,Standard Class,XP-21865,Xylona Williams,Consumer,United States,Westland,Michigan,48185,1,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter","259,36",4,"0,1","95,73"
2021-167927,01/21/2021,01/27/2021,Standard Class,XP-21865,Xylona Williams,Consumer,United States,Westland,Michigan,48185,1,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,"69,71",2,"0,0","16,35"
2021-167927,01/21/2021,01/27/2021,Standard Class,XP-21865,Xylona Williams,Consumer,United States,Westland,Michigan,48185,1,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,"45,98",3,"0,0","13,03"
2021-167927,01/21/2021,01/27/2021,Standard Class,XP-21865,Xylona Williams,Consumer,United States,Westland,Michigan,48185,1,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,"15,42",3,"0,0","4,97"
2021-167927,01/21/2021,01/27/2021,Standard Class,XP-21865,Xylona Williams,Consumer,United States,Westland,Michigan,48185,1,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,"31,1",5,"0,0","13,67"
2021-133305,07/12/2021,07/16/2021,Standard Class,MH-17455,Mark Taylor,Consumer,United States,New York City,New York,10011,0,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,"51,43",4,"0,0","23,62"
2021-133305,07/12/2021,07/16/2021,Standard Class,MH-17455,Mark Taylor,Consumer,United States,New York City,New York,10011,0,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,"19,14",5,"0,2","6,55"
2021-110611,10/07/2021,10/14/2021,Standard Class,JD-16015,Joy Gray,Consumer,United States,Philadelphia,Pennsylvania,19120,0,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray","87,86",5,"0,2","-13,95"
2021-107993,11/26/2021,12/01/2021,Standard Class,SE-20110,Sanjit Rivera,Consumer,United States,Springfield,Oregon,97477,3,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,"53,41",7,"0,2","8,48"
2021-107811,04/30/2021,05/04/2021,Standard Class,LA-16780,Laura Ortiz,Corporate,United States,Memphis,Tennessee,38109,2,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,"587,98",2,"0,2","71,81"
2021-107811,04/30/2021,05/04/2021,Standard Class,LA-16780,Laura Ortiz,Corporate,United States,Memphis,Tennessee,38109,2,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,"104,62",5,"0,2","-1,28"
2021-163797,04/09/2021,04/14/2021,Standard Class,PC-19000,Pauline Lawrence,Home Office,United States,Chandler,Arizona,85224,3,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes","52,13",8,"0,2","-12,1"
2021-134103,01/31/2021,02/05/2021,Standard Class,MV-18190,Mike Stewart,Consumer,United States,Detroit,Michigan,48234,1,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,"11,06",2,"0,0","4,86"
2021-134103,01/31/2021,02/05/2021,Standard Class,MV-18190,Mike Stewart,Consumer,United States,Detroit,Michigan,48234,1,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,"240,75",2,"0,0","7,06"
2021-159121,07/27/2021,08/02/2021,Standard Class,JO-15145,Jack Hughes,Corporate,United States,Draper,Utah,84020,3,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,"117,19",7,"0,0","35,5"
2021-165764,11/04/2021,11/08/2021,Standard Class,SH-20395,Shahid Parker,Consumer,United States,Jacksonville,North Carolina,28540,2,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,"27,21",2,"0,2","-1,66"
2021-165764,11/04/2021,11/08/2021,Standard Class,SH-20395,Shahid Parker,Consumer,United States,Jacksonville,North Carolina,28540,2,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,"989,45",6,"0,4","-306,14"
2021-165764,11/04/2021,11/08/2021,Standard Class,SH-20395,Shahid Parker,Consumer,United States,Jacksonville,North Carolina,28540,2,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,"14,97",7,"0,7","-10,73"
2021-165764,11/04/2021,11/08/2021,Standard Class,SH-20395,Shahid Parker,Consumer,United States,Jacksonville,North Carolina,28540,2,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,"429,64",3,"0,2","-52,47"
2021-166891,10/05/2021,10/07/2021,First Class,CC-12220,Chris Green,Consumer,United States,New York City,New York,10024,0,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal","617,11",5,"0,1","-6,7"
2021-110065,08/06/2021,08/12/2021,Standard Class,SP-20650,Stephanie Ellis,Corporate,United States,New York City,New York,10009,0,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural","142,38",1,"0,0","37,56"
2021-110065,08/06/2021,08/12/2021,Standard Class,SP-20650,Stephanie Ellis,Corporate,United States,New York City,New York,10009,0,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow","16,71",7,"0,0","7,18"
2021-151897,06/07/2021,06/11/2021,Standard Class,VT-21700,Valerie Ellis,Home Office,United States,Houston,Texas,77070,1,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,"104,95",10,"0,2","34,61"
2021-149524,01/15/2021,01/16/2021,First Class,BS-11590,Brendan Schmidt,Corporate,United States,Philadelphia,Pennsylvania,19140,0,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,"64,87",4,"0,5","-54,51"
2021-149594,09/16/2021,09/20/2021,Standard Class,MF-18250,Monica Powell,Corporate,United States,Philadelphia,Pennsylvania,19120,0,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock","108,82",4,"0,2","17,28"
2021-129147,11/03/2021,11/07/2021,Standard Class,LC-17050,Liz Stewart,Consumer,United States,Medina,Ohio,44256,0,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,"565,34",6,"0,4","-110,48"
2021-129147,11/03/2021,11/07/2021,Standard Class,LC-17050,Liz Stewart,Consumer,United States,Medina,Ohio,44256,0,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,"52,59",7,"0,4","-10,28"
2021-129147,11/03/2021,11/07/2021,Standard Class,LC-17050,Liz Stewart,Consumer,United States,Medina,Ohio,44256,0,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,"20,15",3,"0,7","-13,78"
2021-146864,12/23/2021,12/27/2021,Standard Class,BT-11530,Bradley Sullivan,Home Office,United States,New York City,New York,10024,0,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,"226,57",4,"0,0","57,56"
2021-103744,02/24/2021,02/28/2021,Standard Class,MG-17875,Michael Butler,Home Office,United States,El Paso,Texas,79907,1,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,"7,26",3,"0,2","2,39"
2021-103744,02/24/2021,02/28/2021,Standard Class,MG-17875,Michael Butler,Home Office,United States,El Paso,Texas,79907,1,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,"4,64",3,"0,8","-7,02"
2021-128209,11/18/2021,11/23/2021,Standard Class,GT-14710,Greg Ellis,Consumer,United States,Buffalo,New York,14215,0,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,"2253,96",3,"0,2","743,27"
2021-128209,11/18/2021,11/23/2021,Standard Class,GT-14710,Greg Ellis,Consumer,United States,Buffalo,New York,14215,0,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,"4196,21",10,"0,2","-51,25"
2021-169684,10/21/2021,10/24/2021,First Class,FH-14365,Fred Rivera,Corporate,United States,Knoxville,Tennessee,37918,2,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table","344,03",3,"0,4","-151,27"
2021-169684,10/21/2021,10/24/2021,First Class,FH-14365,Fred Rivera,Corporate,United States,Knoxville,Tennessee,37918,2,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System","102,97",3,"0,2","-25,15"
2021-113880,03/02/2021,03/06/2021,Standard Class,VF-21715,Vicky Sanchez,Home Office,United States,Elmhurst,Illinois,60126,1,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,"663,92",6,"0,3","-176,08"
2021-113880,03/02/2021,03/06/2021,Standard Class,VF-21715,Vicky Sanchez,Home Office,United States,Elmhurst,Illinois,60126,1,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book","18,29",3,"0,2","5,81"
2021-137092,10/21/2021,10/23/2021,Second Class,LS-16975,Lindsay King,Home Office,United States,Chicago,Illinois,60653,1,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,"335,01",4,"0,2","73,65"
2021-137092,10/21/2021,10/23/2021,Second Class,LS-16975,Lindsay King,Home Office,United States,Chicago,Illinois,60653,1,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl","529,07",3,"0,2","32,31"
2021-137092,10/21/2021,10/23/2021,Second Class,LS-16975,Lindsay King,Home Office,United States,Chicago,Illinois,60653,1,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,"3,99",1,"0,2","1,27"
2021-137092,10/21/2021,10/23/2021,Second Class,LS-16975,Lindsay King,Home Office,United States,Chicago,Illinois,60653,1,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,"9,09",1,"0,8","-15,1"
2021-137092,10/21/2021,10/23/2021,Second Class,LS-16975,Lindsay King,Home Office,United States,Chicago,Illinois,60653,1,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White","25,57",1,"0,2","8,12"
2021-166086,05/08/2021,05/13/2021,Standard Class,CT-11995,Carol Simmons,Consumer,United States,Lawrence,Massachusetts,1841,0,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""","16,9",3,"0,0","8,09"
2021-166086,05/08/2021,05/13/2021,Standard Class,CT-11995,Carol Simmons,Consumer,United States,Lawrence,Massachusetts,1841,0,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,"203,38",2,"0,3","-39,74"
2021-166086,05/08/2021,05/13/2021,Standard Class,CT-11995,Carol Simmons,Consumer,United States,Lawrence,Massachusetts,1841,0,OFF-AR-10002578,Office Supplies,Art,Newell 335,"9,05",3,"0,0","2,56"
2021-166086,05/08/2021,05/13/2021,Standard Class,CT-11995,Carol Simmons,Consumer,United States,Lawrence,Massachusetts,1841,0,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton","913,32",4,"0,0","249,87"
2021-100678,04/19/2021,04/23/2021,Standard Class,KM-16720,Kunst Baker,Consumer,United States,Houston,Texas,77095,1,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,"2,81",2,"0,2","1,03"
2021-100678,04/19/2021,04/23/2021,Standard Class,KM-16720,Kunst Baker,Consumer,United States,Houston,Texas,77095,1,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,"331,96",3,"0,3","-18,53"
2021-100678,04/19/2021,04/23/2021,Standard Class,KM-16720,Kunst Baker,Consumer,United States,Houston,Texas,77095,1,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,"156,37",3,"0,2","51,57"
2021-100678,04/19/2021,04/23/2021,Standard Class,KM-16720,Kunst Baker,Consumer,United States,Houston,Texas,77095,1,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,"238,69",3,"0,2","29,15"
2021-103660,08/26/2021,08/31/2021,Standard Class,MW-18220,Mitch Taylor,Consumer,United States,Seattle,Washington,98103,3,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,"1055,32",7,"0,2","77,33"
2021-164749,03/24/2021,03/27/2021,First Class,BG-11740,Bruce Graham,Consumer,United States,Delray Beach,Florida,33445,2,OFF-LA-10004484,Office Supplies,Labels,Avery 476,"10,38",3,"0,2","3,3"
2021-169257,06/07/2021,06/13/2021,Standard Class,SV-20785,Stewart Thomas,Consumer,United States,Jacksonville,Florida,32216,2,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,"1,43",1,"0,7","-0,93"
2021-169257,06/07/2021,06/13/2021,Standard Class,SV-20785,Stewart Thomas,Consumer,United States,Jacksonville,Florida,32216,2,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,"64,93",2,"0,2","23,0"
2021-154095,12/03/2021,12/08/2021,Standard Class,ON-18715,Odella Stephens,Corporate,United States,Clinton,Maryland,20735,0,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge","63,57",3,"0,0","24,23"
2021-154095,12/03/2021,12/08/2021,Standard Class,ON-18715,Odella Stephens,Corporate,United States,Clinton,Maryland,20735,0,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,"153,72",3,"0,0","75,1"
2021-154095,12/03/2021,12/08/2021,Standard Class,ON-18715,Odella Stephens,Corporate,United States,Clinton,Maryland,20735,0,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black","251,11",8,"0,0","66,25"
2021-154095,12/03/2021,12/08/2021,Standard Class,ON-18715,Odella Stephens,Corporate,United States,Clinton,Maryland,20735,0,OFF-LA-10000634,Office Supplies,Labels,Avery 509,"16,4",6,"0,0","7,37"
2021-130449,09/07/2021,09/10/2021,First Class,VP-21760,Victoria Clark,Corporate,United States,San Francisco,California,94109,3,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood","43,85",6,"0,0","12,42"
2021-130449,09/07/2021,09/10/2021,First Class,VP-21760,Victoria Clark,Corporate,United States,San Francisco,California,94109,3,OFF-LA-10001934,Office Supplies,Labels,Avery 516,"61,23",8,"0,0","28,12"
2021-145541,12/15/2021,12/22/2021,Standard Class,TB-21400,Tom Walker,Consumer,United States,New York City,New York,10024,0,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color","7328,96",4,"0,0","2291,51"
2021-138513,05/24/2021,05/28/2021,Standard Class,EH-13990,Erica Martinez,Consumer,United States,Bellevue,Washington,98006,3,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,"13,57",2,"0,0","6,36"
2021-108609,11/01/2021,11/03/2021,Second Class,AJ-10780,Anthony Green,Corporate,United States,Lorain,Ohio,44052,0,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,"1488,48",8,"0,4","-751,42"
2021-154837,08/24/2021,08/28/2021,Second Class,RB-19645,Robert White,Corporate,United States,Los Angeles,California,90032,3,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,"51,9",2,"0,2","17,75"
2021-150329,10/11/2021,10/15/2021,Standard Class,SD-20485,Shirley Jones,Home Office,United States,Phoenix,Arizona,85023,3,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,"49,07",7,"0,2","3,6"
2021-109134,11/06/2021,11/11/2021,Standard Class,DE-13255,Deanra Clark,Home Office,United States,Los Angeles,California,90008,3,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,"20,98",6,"0,0","9,02"
2021-167724,04/14/2021,04/19/2021,Standard Class,BF-11170,Ben Ortiz,Home Office,United States,Baltimore,Maryland,21215,0,OFF-LA-10002368,Office Supplies,Labels,Avery 479,"8,2",3,"0,0","3,68"
2021-120096,07/05/2021,07/08/2021,First Class,KE-16420,Katrina Romero,Corporate,United States,Aurora,Colorado,80013,3,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,"185,88",4,"0,2","63,57"
2021-120096,07/05/2021,07/08/2021,First Class,KE-16420,Katrina Romero,Corporate,United States,Aurora,Colorado,80013,3,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,"33,96",2,"0,2","3,32"
2021-144029,05/27/2021,06/01/2021,Standard Class,MM-18055,Michelle Foster,Consumer,United States,Chicago,Illinois,60623,1,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame","107,45",3,"0,2","7,87"
2021-144029,05/27/2021,06/01/2021,Standard Class,MM-18055,Michelle Foster,Consumer,United States,Chicago,Illinois,60623,1,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,"376,68",2,"0,3","-5,26"
2021-144029,05/27/2021,06/01/2021,Standard Class,MM-18055,Michelle Foster,Consumer,United States,Chicago,Illinois,60623,1,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,"14,02",3,"0,2","3,25"
2021-109302,08/13/2021,08/17/2021,Standard Class,CS-12175,Charles Brown,Corporate,United States,Lakewood,New Jersey,8701,0,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black","205,43",7,"0,0","100,36"
2021-141005,08/16/2021,08/19/2021,First Class,CS-12355,Christine Peterson,Consumer,United States,Fairfield,Connecticut,6824,0,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,"65,9",3,"0,0","30,91"
2021-152233,10/06/2021,10/07/2021,First Class,KH-16510,Keith Stephens,Consumer,United States,Pomona,California,91767,3,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,"104,68",2,"0,0","35,8"
2021-125682,11/23/2021,11/26/2021,First Class,RB-19645,Robert White,Corporate,United States,Atlanta,Georgia,30318,2,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),"10,43",2,"0,0","4,99"
2021-144414,06/18/2021,06/22/2021,Standard Class,GH-14425,Gary Ray,Consumer,United States,Seattle,Washington,98105,3,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,"6,53",3,"0,0","2,68"
2021-144414,06/18/2021,06/22/2021,Standard Class,GH-14425,Gary Ray,Consumer,United States,Seattle,Washington,98105,3,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,"18,74",5,"0,0","9,16"
2021-144414,06/18/2021,06/22/2021,Standard Class,GH-14425,Gary Ray,Consumer,United States,Seattle,Washington,98105,3,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,"3419,9",3,"0,2","1085,99"
2021-147543,07/07/2021,07/13/2021,Standard Class,BC-11125,Becky Brown,Home Office,United States,El Cajon,California,92020,3,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,"500,97",2,"0,2","48,95"
2021-101462,04/21/2021,04/26/2021,Standard Class,BP-11230,Benjamin Phillips,Consumer,United States,Los Angeles,California,90045,3,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt","62,74",4,"0,0","28,2"
2021-124394,10/18/2021,10/23/2021,Second Class,TB-21520,Tracy Ross,Consumer,United States,Beaumont,Texas,77705,1,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets","11,29",5,"0,8","-17,64"
2021-124394,10/18/2021,10/23/2021,Second Class,TB-21520,Tracy Ross,Consumer,United States,Beaumont,Texas,77705,1,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,"125,61",3,"0,2","-18,41"
2021-126277,09/14/2021,09/19/2021,Second Class,LH-16900,Lena Wright,Consumer,United States,Columbus,Ohio,43229,0,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,"2,62",3,"0,7","-2,05"
2021-142510,12/23/2021,12/30/2021,Standard Class,NP-18700,Nora Wood,Consumer,United States,Chicago,Illinois,60623,1,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,"138,37",1,"0,2","10,14"
2021-142510,12/23/2021,12/30/2021,Standard Class,NP-18700,Nora Wood,Consumer,United States,Chicago,Illinois,60623,1,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,"18,75",6,"0,8","-32,05"
2021-142510,12/23/2021,12/30/2021,Standard Class,NP-18700,Nora Wood,Consumer,United States,Chicago,Illinois,60623,1,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,"129,86",4,"0,2","46,0"
2021-124247,12/17/2021,12/22/2021,Standard Class,SH-20635,Stefanie Neal,Corporate,United States,Sacramento,California,95823,3,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,"1469,9",5,"0,2","71,81"
